date,equity,ret,roll_vol_daily,roll_vol_ann,vt_multiplier,drawdown,throttle,risk_multiplier,equity_scaled
2024-05-06,1.0820694610042731,0.004674771246861331,0.004315241683192738,0.06850233804520654,1.5,0.12678760992347904,0.5,0.75,1.0939503783821358
2024-05-07,1.0851856023537485,0.0028797978889296694,0.004248644945617158,0.06744514761068725,1.5,0.12427293472594936,0.5,0.75,1.0963131453748298
2024-05-08,1.0897148775231036,0.004173733193226337,0.004329713671413688,0.06873207373606229,1.5,0.12061788360540848,0.5,0.75,1.0997449342985957
2024-05-09,1.0883815526129468,-0.0012235539200744494,0.004315075950947496,0.06849970712737574,1.5,0.12169385504116637,0.5,0.75,1.0987357363795134
2024-05-10,1.0856513766077476,-0.0025084732451085,0.004347558184197909,0.06901534659462726,1.5,0.12389706250680999,0.5,0.75,1.096668624480899
2024-05-13,1.0846076472833153,-0.0009613853460892496,0.0038775362676124023,0.06155397998241608,1.5,0.12473933503258172,0.5,0.75,1.0958778836220802
2024-05-14,1.089687689841858,0.004683760594226927,0.003977141006008237,0.06313515618561023,1.5,0.12063982362033054,0.5,0.75,1.0997275058576257
2024-05-15,1.0909354800096636,0.0011450897164735352,0.0036251507522073816,0.0575474841327568,1.5,0.11963287732528194,0.75,1.125,1.1006719708510362
2024-05-16,1.0889571050794864,-0.0018134664848921123,0.003332238483172576,0.05289764601380236,1.5,0.12122939359665341,0.5,0.75,1.0984264351547879
2024-05-17,1.09559574251287,0.0060963259272723835,0.00350248193194499,0.05560017698054098,1.5,0.11587212156471172,0.75,1.125,1.1034487093216645
2024-05-20,1.0959965591620413,0.00036584356219937497,0.003501233659380678,0.05558036126789942,1.5,0.11554866907222527,0.75,1.125,1.1039028601290024
2024-05-21,1.102363399840764,0.005809179440846579,0.0035343170090941906,0.056105543163173024,1.5,0.11041073258417022,0.75,1.125,1.1111172261537248
2024-05-22,1.097273890004297,-0.0046169074891293516,0.003647569719680843,0.057903374208270554,1.5,0.1145178839351515,0.75,1.125,1.1053460600306537
2024-05-23,1.097744856123476,0.00042921473250134845,0.003544120103762437,0.05626116246659905,1.5,0.11413782196556999,0.75,1.125,1.1058797946958159
2024-05-24,1.1029483729983176,0.004740187891398628,0.003312016383309133,0.05257663013044525,1.5,0.10993866879580316,0.75,1.125,1.1117771324594954
2024-05-27,1.102705219967503,-0.0002204573094873874,0.003297610418955634,0.05234794253599274,1.5,0.1101348893221592,0.75,1.125,1.1115013956397022
2024-05-28,1.1059419657733014,0.0029352774859394692,0.003253722847677386,0.05165124894049954,1.5,0.10752288829726353,0.75,1.125,1.11517178128969
2024-05-29,1.1077985444087186,0.0016787306141503588,0.0030562424132078822,0.048516344230055776,1.5,0.1060246596474197,0.75,1.125,1.1172778634251386
2024-05-30,1.1074738759513274,-0.00029307536016354163,0.003030932563996688,0.048114562829655594,1.5,0.10628666179227086,0.75,1.125,1.1169094859863842
2024-05-31,1.105123462524843,-0.002122319521501548,0.003004070740576205,0.047688144602461624,1.5,0.10818340705657536,0.75,1.125,1.1142427423297927
2024-06-03,1.100016983708209,-0.004620731519867749,0.003159882619382173,0.05016158149824358,1.5,0.11230425209753014,0.75,1.125,1.1084505486994922
2024-06-04,1.1017669061140618,0.0015908139890292716,0.003130380837561756,0.049693255230662925,1.5,0.11089209328376515,0.75,1.125,1.1104343046683878
2024-06-05,1.1032434392029222,0.001340150153963382,0.003035510105431334,0.0481872290471686,1.5,0.10970055518568933,0.75,1.125,1.1121084719608012
2024-06-06,1.0999677130095569,-0.0029691780408248603,0.0031114590668592425,0.04939288143279989,1.5,0.11234401274699057,0.75,1.125,1.1083936679000947
2024-06-07,1.0967658864989167,-0.002910836811636841,0.0031322999385751966,0.049723720014797176,1.5,0.11492783447075638,0.75,1.125,1.1047640206734974
2024-06-10,1.1037237541405795,0.006343986193693141,0.003356821944589557,0.053287896365449255,1.5,0.10931294887221676,0.75,1.125,1.1126487043297442
2024-06-11,1.1014433108003563,-0.002066135961709903,0.003296152760812999,0.052324802930340975,1.5,0.11115322941918115,0.75,1.125,1.110062460391383
2024-06-12,1.1051670126520556,0.003380747620132629,0.003352140695791094,0.05321358384457354,1.5,0.10814826281487744,0.75,1.125,1.1142844065401956
2024-06-13,1.1131806931375,0.007251103583171492,0.0035921053096390635,0.057022903994757776,1.5,0.10168135348771667,0.75,1.125,1.1233741721497483
2024-06-14,1.1090079106821982,-0.0037485221231611243,0.0035489644316153476,0.05633806378720743,1.5,0.10504872080781613,0.75,1.125,1.1186368050957458
2024-06-17,1.110180935874207,0.0010577248193723854,0.0035497405872258027,0.05635038487555115,1.5,0.10410210862768554,0.75,1.125,1.1199679162474356
2024-06-18,1.1114566475961412,0.0011491025297869495,0.003350777308705708,0.05319194074556164,1.5,0.10307263009427892,0.75,1.125,1.1214157439590058
2024-06-19,1.1097529487876927,-0.001532852236867055,0.0031823240847851032,0.050517828717315666,1.5,0.10444748721954611,0.75,1.125,1.1194819087484722
2024-06-20,1.102407191135911,-0.006619272928994002,0.0035477782601227685,0.056319233898517604,1.5,0.11037539372388638,0.75,1.125,1.1111454829187604
2024-06-21,1.108198905797889,0.0052536981875184185,0.003582103235345208,0.05686412598769978,1.5,0.10570157454232187,0.75,1.125,1.1177128088046497
2024-06-24,1.1084798881271454,0.0002535486434667167,0.003580520250517583,0.05683899688260127,1.5,0.10547482638969252,0.75,1.125,1.1180316276919149
2024-06-25,1.1054963622782052,-0.002691547118622961,0.0035809179908161447,0.05684531081409957,1.5,0.10788248304325909,0.75,1.125,1.114646238535116
2024-06-26,1.1056508179350402,0.000139716114955446,0.003560197514246584,0.056516383445800775,1.5,0.10775783984970622,0.75,1.125,1.1148214393323634
2024-06-27,1.1112926929023497,0.005102763798290777,0.003734805338777308,0.05928819672984657,1.5,0.10320493885558246,0.75,1.125,1.12122119362482
2024-06-28,1.1182493040847112,0.00625992704423628,0.003918815352128881,0.06220926513429019,1.5,0.09759106719918709,0.75,1.125,1.1291173018564309
2024-07-01,1.1232423192845125,0.004465028667187898,0.003812673956665147,0.060524322717051805,1.5,0.09356178544470495,0.75,1.125,1.1347890356180135
2024-07-02,1.118252445757646,-0.004442383839352693,0.003992578278589895,0.06338021529064333,1.5,0.09758853192041705,0.75,1.125,1.1291177210859964
2024-07-03,1.120556981394894,0.002060836661695431,0.004000977779507713,0.06351355323403696,1.5,0.09572880928306426,0.75,1.125,1.1317355141803533
2024-07-04,1.1201465436965152,-0.00036628007784822447,0.003918159988467633,0.06219886155869438,1.5,0.0960600258051959,0.75,1.125,1.131269165486586
2024-07-05,1.131497392387082,0.01013336045577451,0.004294301485848561,0.0681699227177427,1.5,0.08690007621629647,0.75,1.125,1.1441656684912622
2024-07-08,1.1274363113978163,-0.0035891209441482053,0.004287758227077331,0.068066051704907,1.5,0.09017730227684873,0.75,1.125,1.1395458009063604
2024-07-09,1.1272902531698832,-0.00012954898334971432,0.004237354719929864,0.067265920834201,1.5,0.09029516888236733,0.75,1.125,1.139379720531374
2024-07-10,1.128813467726478,0.0013512177119527902,0.00420737778381028,0.06679005172596048,1.5,0.0890659596019121,0.75,1.125,1.1411117143477736
2024-07-11,1.1337632732134466,0.004384963174596024,0.004039807316706122,0.06412995302774128,1.5,0.08507154738028067,0.75,1.125,1.1467409137989781
2024-07-12,1.1361993397305312,0.0021486553451144363,0.003900782338779696,0.06192299992202389,1.5,0.08310568147016195,0.75,1.125,1.1495128586671108
2024-07-15,1.1364178221890788,0.0001922923653514541,0.003907131637610397,0.0620237919162579,1.5,0.08292936969287446,0.75,1.125,1.1497615315320302
2024-07-16,1.1394929724402767,0.0027060031892796044,0.003921300185739149,0.06224871064498306,1.5,0.08044777364246869,0.75,1.125,1.1532616971996714
2024-07-17,1.141511110915443,0.0017710846174368022,0.003869667957244087,0.06142907442757908,1.5,0.07881916883943707,0.75,1.125,1.1555595367579343
2024-07-18,1.1430105730337596,0.001313576454909926,0.0034039202324722476,0.054035558506936414,1.5,0.07760912738891024,0.75,1.125,1.1572671920326327
2024-07-19,1.1460160087143954,0.002629403219480908,0.003318376027229922,0.05267758634789324,1.5,0.07518378985884677,0.75,1.125,1.1606904793732293
2024-07-22,1.154169054798737,0.007114251478465672,0.0035022214912858295,0.055596042613248416,1.5,0.06860441476854096,0.75,1.125,1.1699801038270168
2024-07-23,1.1455285512132618,-0.00748634140687654,0.00395226132087385,0.06274020342823117,1.5,0.07557716010444127,0.75,1.125,1.1601263745184522
2024-07-24,1.14236925642301,-0.00275793631411958,0.004061625883185213,0.06447631203294692,1.5,0.07812665942419084,0.75,1.125,1.1565268755290434
2024-07-25,1.1413146897554554,-0.0009231399231248716,0.004017067868433916,0.06376897547726684,1.5,0.0789776775089408,0.75,1.125,1.1553257848817047
2024-07-26,1.147178703361557,0.0051379463164169525,0.003955353836468354,0.06278929559136304,1.5,0.07424551425976,0.75,1.125,1.162003786974986
2024-07-29,1.1573772718493425,0.008890130594214174,0.004240499353289177,0.06731584034120035,1.5,0.0660154359833498,0.75,1.125,1.1736254480693122
2024-07-30,1.1576094731313935,0.00020062713144519684,0.004030327145223662,0.06397945997096828,1.5,0.06582805333945696,0.75,1.125,1.173890341814729
2024-07-31,1.154386586536852,-0.0027840879582846645,0.004147606411385397,0.0658412106042169,1.5,0.06842887020712196,0.75,1.125,1.170213601104112
2024-08-01,1.1572911012749978,0.002516067643214104,0.0041304050473495195,0.06556814741551677,1.5,0.06608497423009774,0.75,1.125,1.1735259797536723
2024-08-02,1.15962227809136,0.0020143391872571303,0.003646420875776294,0.05788513687667054,1.5,0.0642037525961211,0.75,1.125,1.1761853440429897
2024-08-05,1.149318314580041,-0.008885620521432713,0.0041453593229958475,0.06580553918190052,1.5,0.07251888293593278,0.75,1.125,1.1644278153341983
2024-08-06,1.142416140248881,-0.006005450573266069,0.004412504684956751,0.07004634033181784,1.5,0.07808882494209857,0.75,1.125,1.156560787431682
2024-08-07,1.1389860089907204,-0.003002523456481776,0.004480710265616966,0.07112907035853995,1.5,0.08085688487000264,0.75,1.125,1.1526541114269324
2024-08-08,1.1378359809270733,-0.001009694635903613,0.004397845740302153,0.06981363679958548,1.5,0.0817849387429771,0.75,1.125,1.1513448041694025
2024-08-09,1.1354664863717978,-0.0020824570456497993,0.004400255214208911,0.06985188601207216,1.5,0.08369708216671357,0.75,1.125,1.1486474748075608
2024-08-12,1.1407323460304146,0.0046376178617504316,0.004516238012793015,0.07169305586056116,1.5,0.07944761938819589,0.75,1.125,1.1546403363593356
2024-08-13,1.1452187463323924,0.003932912323902915,0.004558005013642082,0.0723560864440951,1.5,0.07582716758568953,0.75,1.125,1.1597490729689464
2024-08-14,1.144456204572117,-0.0006658481296412111,0.004548571895291848,0.07220634033263974,1.5,0.07644252633761783,0.75,1.125,1.1588803291239707
2024-08-15,1.1378201702731463,-0.005798416988312516,0.004717717014932685,0.07489143586493928,1.5,0.08179769768258471,0.75,1.125,1.1513206988126803
2024-08-16,1.142454166899095,0.0040726968522946105,0.004771429081542296,0.07574408848885347,1.5,0.0780581380561669,0.75,1.125,1.1565958015219708
2024-08-19,1.133132951109208,-0.008158940690975003,0.004770831811347597,0.07573460711844937,1.5,0.08558020702829372,0.75,1.125,1.1459796304054164
2024-08-20,1.1286704384757404,-0.003938207453149545,0.00458527084868291,0.07278891815693435,1.5,0.08918138187228242,0.75,1.125,1.1409023866935937
2024-08-21,1.132069881047511,0.003011900069219031,0.004629928058763897,0.07349782938965589,1.5,0.0864380872132976,0.75,1.125,1.14476820616823
2024-08-22,1.1395064885652428,0.00656903574790868,0.0048725828896778135,0.0773498554118158,1.5,0.0804368663502738,0.75,1.125,1.153228232346292
2024-08-23,1.1323811818027592,-0.006252976033032653,0.004896526193398548,0.07772994357507791,1.5,0.08618687258584601,0.75,1.125,1.1451157352866292
2024-08-26,1.1343014102650413,0.001695743883013856,0.004424972802832599,0.07024426556711703,1.5,0.08463727956481559,0.75,1.125,1.1473002861655164
2024-08-27,1.125187618854146,-0.008034717517247603,0.004670745818420015,0.07414579123640526,1.5,0.09199196044933167,0.75,1.125,1.1369297732453694
2024-08-28,1.1304138569664772,0.004644770369632623,0.0048389397262241915,0.07681578674892112,1.5,0.08777447161183849,0.75,1.125,1.1428706481838828
2024-08-29,1.1184459467439087,-0.010587193485653956,0.005187987034252684,0.08235674098596081,1.5,0.097432379783437,0.75,1.125,1.1292583814173105
2024-08-30,1.1168865750824808,-0.0013942306876498778,0.005118954753839975,0.0812608875075146,1.5,0.09869076725722192,0.75,1.125,1.1274871288914454
2024-09-02,1.1113702094937397,-0.004939056222726834,0.004916486523809572,0.07804680399720341,1.5,0.10314238423180133,0.75,1.125,1.1212223162814503
2024-09-03,1.1057000428650132,-0.005101960247170356,0.004880418115182133,0.07747423576071905,1.5,0.10771811613482263,0.75,1.125,1.1147868306348034
2024-09-04,1.1080356182452047,0.0021123046844961912,0.004934982593049466,0.07834041999384936,1.5,0.10583334493164309,0.75,1.125,1.1174359462599386
2024-09-05,1.11371127493953,0.00512226917697256,0.005133961869066626,0.08149911807623186,1.5,0.10125318263530969,0.75,1.125,1.123875229927803
2024-09-06,1.1142619846957138,0.0004944816206640112,0.005138961927167792,0.0815784915378912,1.5,0.10080876885249257,0.75,1.125,1.1245004325285615
2024-09-09,1.1044107812856483,-0.008841011849431202,0.005247430624512482,0.0833003787271463,1.5,0.10875852918197226,0.75,1.125,1.1133159956738015
2024-09-10,1.1047632315234723,0.00031912966062663806,0.005114230802141808,0.0811858970991216,1.5,0.10847410759385379,0.75,1.125,1.1137156993491548
2024-09-11,1.0944740668727857,-0.009313456817799604,0.00536105859237033,0.08510416679674734,1.5,0.1167772954947287,0.75,1.125,1.1020465883918118
2024-09-12,1.099551378125887,0.0046390420812880695,0.005493303144476001,0.08720348397943571,1.5,0.11267998820137981,0.75,1.125,1.1077980839532877
2024-09-13,1.1008326014764855,0.0011652237231354334,0.005375989103803945,0.08534118131794945,1.5,0.11164606187361914,0.75,1.125,1.1092502706371372
2024-09-16,1.106375059264994,0.005034787106663163,0.0053695395991420125,0.0852387986054593,1.5,0.107173388919787,0.75,1.125,1.115533214467887
2024-09-17,1.1135594891219962,0.006493665775306967,0.005578840460177345,0.08856134677040636,1.5,0.1013756713121321,0.75,1.125,1.1236826018058963
2024-09-18,1.1139053963923544,0.00031063205310299935,0.005520751077475245,0.08763920640774829,1.5,0.1010965297919435,0.75,1.125,1.124075285118736
2024-09-19,1.1208302212874883,0.006216708274833449,0.005497744802591591,0.08727399311613145,1.5,0.09550830915042463,0.75,1.125,1.1319368392610858
2024-09-20,1.1281495984242638,0.006530317435916144,0.005570493044081953,0.08842883564793605,1.5,0.08960169129102846,0.75,1.125,1.1402527344985909
2024-09-23,1.1356226097820548,0.0066241315586414995,0.005753645238517207,0.09133628659924464,1.5,0.0835710931233754,0.75,1.125,1.1487500666374377
2024-09-24,1.1282953939678206,-0.006452157390244628,0.005651550097283924,0.08971557647661695,1.5,0.08948403666751314,0.75,1.125,1.1404116608764392
2024-09-25,1.121612080061648,-0.005923372497932289,0.0057007974510663775,0.09049735398163528,1.5,0.09487736188364515,0.75,1.125,1.1328121924245378
2024-09-26,1.1203887659177376,-0.0010906749005799021,0.005204258810768313,0.08261504743025827,1.5,0.09586455642698521,0.75,1.125,1.131422221371021
2024-09-27,1.123428335383733,0.002712959606932186,0.005222235133219592,0.08290041270241982,1.5,0.09341167348937585,0.75,1.125,1.1348754120041067
2024-09-30,1.1075043174210606,-0.014174484888022088,0.006013893875148383,0.09546760562866287,1.5,0.10626209602315795,0.75,1.125,1.1167783533297118
2024-10-01,1.115643987983238,0.0073495610212441775,0.006113342458907675,0.09704630295385086,1.5,0.09969351476088129,0.75,1.125,1.126012162816588
2024-10-02,1.114952585095676,-0.0006197343373057773,0.006105559620780667,0.09692275422878086,1.5,0.1002514656038831,0.75,1.125,1.1252271058648764
2024-10-03,1.1105800046697427,-0.003921763565899239,0.006068678994804079,0.09633729244159821,1.5,0.10378006662454897,0.75,1.125,1.1202626218643403
2024-10-04,1.115743712557178,0.004649559568624673,0.0061567210922767075,0.09773491741050071,1.5,0.09961303865773097,0.75,1.125,1.12612244063131
2024-10-07,1.1160225940327777,0.000249951196193976,0.005806536382316715,0.09217590747755217,1.5,0.09938798585970599,0.75,1.125,1.1264391007387937
2024-10-08,1.1217227081140506,0.005107525700420945,0.005890604187425943,0.09351044251106853,1.5,0.09478808685137652,0.75,1.125,1.132911581977899
2024-10-09,1.117164098872672,-0.004063935951731712,0.005541653200712105,0.08797101732749601,1.5,0.09846681008915703,0.75,1.125,1.1277319918562492
2024-10-10,1.1254339617528637,0.00740254980314603,0.005662751125138368,0.08989338728140395,1.5,0.09179316575165308,0.75,1.125,1.1371235956198558
2024-10-11,1.1305734091758592,0.0045666361578344805,0.005710626580948145,0.09065338658126314,1.5,0.08764571558358214,0.75,1.125,1.1429655290635008
2024-10-14,1.1279043755281295,-0.0023607787217243548,0.005699494444044354,0.0904766693864142,1.5,0.08979958216490647,0.75,1.125,1.1399299542752386
2024-10-15,1.1316508229442432,0.0033216002148759305,0.0055868888209328945,0.08868911053653186,1.5,0.08677626026144525,0.75,1.125,1.144189644803936
2024-10-16,1.1316172617432734,-2.9656851998294265e-05,0.005588937305215096,0.08872162921638384,1.5,0.08680334360273612,0.75,1.125,1.1441514701081128
2024-10-17,1.1328147474655426,0.0010582073663532032,0.005450544998014897,0.08652471944708677,1.5,0.08583699217400731,0.75,1.125,1.1455135633112417
2024-10-18,1.1253487846668364,-0.006590629946696791,0.005480428157749771,0.08699909990137053,1.5,0.09186190226954771,0.75,1.125,1.137020200317197
2024-10-21,1.1238271798390698,-0.0013521184263037833,0.005261784467779708,0.08352823892500477,1.5,0.09308981252511761,0.75,1.125,1.1352906411077774
2024-10-22,1.124267356726044,0.00039167666957218294,0.005083613584232554,0.08069986383257426,1.5,0.09273459696328623,0.75,1.125,1.1357908913222463
2024-10-23,1.133499320988465,0.008211538124975215,0.005214902750276034,0.08278401473170294,1.5,0.08528455251677924,0.75,1.125,1.1462833053041
2024-10-24,1.135334705059548,0.0016192193829303037,0.005205947449196915,0.0826418537342766,1.5,0.08380342753434855,0.75,1.125,1.1483713999686627
2024-10-25,1.1476835303975357,0.010876814813249425,0.005650691700345252,0.0897019498476615,1.5,0.07383812708310589,0.75,1.125,1.1624233509047401
2024-10-28,1.1481970452750607,0.00044743595592700025,0.004446813442580267,0.07059097497459832,1.5,0.07342372896015426,0.75,1.125,1.1630084746583444
2024-10-29,1.1440284096833184,-0.0036305925092706692,0.004407339992830825,0.06996435338603736,1.5,0.07678774982905945,0.75,1.125,1.1582582635699925
2024-10-30,1.148378072591949,0.003802058473211023,0.004418059137112165,0.07013451452625243,1.5,0.0732776428707248,0.75,1.125,1.163212499920812
2024-10-31,1.150493079168267,0.0018417336823093322,0.0042402024229053125,0.0673111267174859,1.5,0.07157086709145077,0.75,1.125,1.1656226185166978
2024-11-01,1.154271668812136,0.00328432192447492,0.004204228014359917,0.06674005068604338,1.5,0.06852160693491804,0.75,1.125,1.1699294334285635
2024-11-04,1.1550378113059454,0.0006637453855191655,0.0041980169761674955,0.06664145351139936,1.5,0.06790334244981033,0.75,1.125,1.1708030355992376
2024-11-05,1.154116834996696,-0.0007973559828384769,0.004157427804326954,0.06599712038372653,1.5,0.06864655529629171,0.75,1.125,1.1697527954434321
2024-11-06,1.1618855256275074,0.006731286118734747,0.004109197871700997,0.06523149393886044,1.5,0.06237734878232182,0.75,1.125,1.1786109787920416
2024-11-07,1.166170777706651,0.003688187850372948,0.00394005913424325,0.06254649972057658,1.5,0.05891922031186625,1.0,1.5,1.1835012848208755
2024-11-08,1.16058330207163,-0.00479130136154593,0.004133119629434702,0.06561124007018194,1.5,0.06342822193291064,0.75,1.125,1.174995517844845
2024-11-11,1.1761853187906532,0.013443254517942593,0.004809435717817585,0.07634742513538048,1.5,0.050837649146032726,1.0,1.5,1.192765752124154
2024-11-12,1.1783420440116252,0.0018336610621780824,0.004801611995061055,0.07622322738693751,1.5,0.04909720710158638,1.0,1.5,1.1960464442981085
2024-11-13,1.1786184062925382,0.00023453485540758656,0.004796274036761719,0.07613848992592426,1.5,0.04887418725254722,1.0,1.5,1.1964672161679197
2024-11-14,1.1794181655501506,0.0006785565653331105,0.004800904015937829,0.07621198856677662,1.5,0.048228794587849566,1.0,1.5,1.1976850221950246
2024-11-15,1.1938074725426264,0.012200343705715211,0.004860377761113284,0.07715610500240791,1.5,0.03661685875261855,1.0,1.5,1.2196032755779742
2024-11-18,1.203362752415552,0.008004037579505408,0.004872221782298364,0.07734412300988011,1.5,0.028905903886612627,1.0,1.5,1.2342459012526952
2024-11-19,1.1970732010312972,-0.005226646222537212,0.005191211569910562,0.08240792890262724,1.5,0.03398146917579181,1.0,1.5,1.2245694512364986
2024-11-20,1.2013143155492385,0.0035429032362328527,0.005061978665566398,0.08035642014601971,1.5,0.030558958996673935,1.0,1.5,1.2310772478441652
2024-11-21,1.185438221101281,-0.013215604144947601,0.00616523798046953,0.09787011881911481,1.5,0.04337070803643983,1.0,1.5,1.206673103475125
2024-11-22,1.1810582022107512,-0.00369485209145759,0.0059518164811462266,0.09448215754925081,1.5,0.046905311776600955,1.0,1.5,1.199985385515004
2024-11-25,1.184093259774483,0.0025697781515345852,0.0059518800080626336,0.09448316600778504,1.5,0.0444560698704608,1.0,1.5,1.20461092985379
2024-11-26,1.1834617008825212,-0.0005333692145854663,0.005854355518705012,0.09293501273431205,1.5,0.044965727585975945,1.0,1.5,1.2036471762754841
2024-11-27,1.187217224171975,0.003173337410626198,0.0058447334442557515,0.0927822670377763,1.5,0.04193508160089443,1.0,1.5,1.2093765441959887
2024-11-28,1.19517558434777,0.0067033732443915195,0.0059465522402227956,0.09439859031530125,1.5,0.035512814860507835,1.0,1.5,1.2215368977491257
2024-11-29,1.190316536427867,-0.0040655515252637775,0.006076848904089161,0.09646698573081192,1.5,0.03943398720714908,1.0,1.5,1.2140875659524109
2024-12-02,1.1853470908980912,-0.004174894137561891,0.00620261662198786,0.09846348635793242,1.5,0.04344424862269913,1.0,1.5,1.2064845353600386
2024-12-03,1.1705644830083517,-0.012471121752649972,0.006885617690172794,0.10930579218758525,1.5,0.05537357186132297,1.0,1.5,1.183915212060292
2024-12-04,1.162132451819122,-0.007203388887692341,0.006947988087447767,0.11029589154975653,1.5,0.062178083376797644,0.75,1.125,1.1711229095365046
2024-12-05,1.1580823825823336,-0.0034850323906270297,0.006935270168175736,0.11009400084022858,1.5,0.06544642313286941,0.75,1.125,1.166531333104222
2024-12-06,1.1657430194249476,0.006614932545240926,0.007013002347301433,0.11132796092923092,1.5,0.0592644142619797,1.0,1.5,1.1752124249446656
2024-12-09,1.1655332491837962,-0.00017994552629185812,0.0063260951811838035,0.10042364771721862,1.5,0.05943369542205679,1.0,1.5,1.1748952136171984
2024-12-10,1.166617534185928,0.0009302909229669254,0.0063129488104260376,0.10021495555121002,1.5,0.058558695126459503,1.0,1.5,1.1765347051461965
2024-12-11,1.1706916017078877,0.0034922049451302506,0.006371040483946085,0.10113713227947564,1.5,0.055270989146030236,1.0,1.5,1.1826977556193399
2024-12-12,1.1678576374545566,-0.0024207607274167042,0.006382622204835745,0.10132098639884485,1.5,0.057557952033556736,1.0,1.5,1.178403213200529
2024-12-13,1.1643075474923352,-0.00303983109615924,0.005697147061732978,0.09043940584744684,1.5,0.0604228166772931,0.75,1.125,1.1730299931035777
2024-12-16,1.172121798222516,0.006711500536959569,0.005598463104585256,0.08887284659341908,1.5,0.05411684390690785,1.0,1.5,1.181886883460735
2024-12-17,1.1603934558454896,-0.01000607820348709,0.005857063856008191,0.09297800625613618,1.5,0.06358142473813655,0.75,1.125,1.1641478045853593
2024-12-18,1.1622853364100243,0.0016303785194620168,0.005788547342398726,0.0918903403218653,1.5,0.06205470800780444,0.75,1.125,1.1662830563561934
2024-12-19,1.1685817480905605,0.005417268448024926,0.005330781412968686,0.08462353147416392,1.5,0.05697360657152151,1.0,1.5,1.1733908833091908
2024-12-20,1.16651858228539,-0.0017655297188592378,0.005293065451305183,0.08402480914404827,1.5,0.05863854769478816,1.0,1.5,1.1702833985947094
2024-12-23,1.1744615745628753,0.006809143375944959,0.005496924440080048,0.08726097026498868,1.5,0.05222868259745428,1.0,1.5,1.1822363397719886
2024-12-24,1.1823460418166594,0.006713261144127847,0.005710426229323229,0.09065020609781736,1.5,0.04586604623881696,1.0,1.5,1.1941413316964393
2024-12-25,1.180104547297994,-0.0018958024464827972,0.005674971623483832,0.09008738167852019,1.5,0.04767489572262973,1.0,1.5,1.1907455476093247
2024-12-26,1.1818010861288384,0.0014376173998555952,0.0054628623046980955,0.08672025062892191,1.5,0.046305816582401294,1.0,1.5,1.1933133023863902
2024-12-27,1.1771774185147974,-0.0039123907299717375,0.0054580305142162945,0.08664354833290983,1.5,0.050037040864832294,1.0,1.5,1.1863102405330774
2024-12-30,1.1843518213760644,0.006094580772980418,0.0055737427795537284,0.08848042359924643,1.5,0.04424741487904349,1.0,1.5,1.1971553359071914
2024-12-31,1.1915958496116914,0.0061164496097201315,0.004934177182086252,0.07832763449117813,1.5,0.03840160235279133,1.0,1.5,1.2081388463378173
2025-01-01,1.1971588757189604,0.004668551093965245,0.004627861919388822,0.07346503044389321,1.5,0.03391233110150038,1.0,1.5,1.2165992332369158
2025-01-02,1.2075233310703837,0.008657543757672803,0.0047298726841540515,0.07508440113161506,1.5,0.02554838483426347,1.0,1.5,1.2323983748828653
2025-01-03,1.216535235239559,0.007463130473170265,0.004773731602716622,0.07578063987934784,1.5,0.018275925290490158,1.0,1.5,1.2461946996828759
2025-01-06,1.2149483192898758,-0.0013044553940690928,0.004807300905747485,0.07631353604438042,1.5,0.01955654055523237,1.0,1.5,1.2437562915857834
2025-01-07,1.2184235985545633,0.002860433822171826,0.004802425301513531,0.07623613822661512,1.5,0.016752046923109498,1.0,1.5,1.2490928154302696
2025-01-08,1.2114526238928562,-0.005721306342044596,0.005088454118560761,0.0807767049328449,1.5,0.02237750967285068,1.0,1.5,1.2383731514601843
2025-01-09,1.2113706428775184,-6.767166434817895e-05,0.005017935680493463,0.07965725943302021,1.5,0.022443667013875346,1.0,1.5,1.2382474473018192
2025-01-10,1.2032741845745298,-0.006683716788575933,0.00525259464372425,0.08338235499074569,1.5,0.028977376688433476,1.0,1.5,1.2258333044239054
2025-01-13,1.2101070455344578,0.005678556930350798,0.0052075674242451995,0.08266757004092394,1.5,0.02346336944130012,1.0,1.5,1.2362747507333423
2025-01-14,1.209420680115282,-0.0005671939699124495,0.00451517948892125,0.07167625231503208,1.5,0.024017255129551773,1.0,1.5,1.2352229393576857
2025-01-15,1.213823100334125,0.0036401066156925843,0.004526372396558292,0.07185393421536405,1.5,0.02046457388314704,1.0,1.5,1.2419674541478023
2025-01-16,1.2067062432672673,-0.005863174843928065,0.004783590658940661,0.0759371475449315,1.5,0.026207761352291747,1.0,1.5,1.231044645646597
2025-01-17,1.201981501850278,-0.003915403142521812,0.0048815651674337475,0.07749244465071045,1.5,0.030020550543656266,1.0,1.5,1.223814591535373
2025-01-20,1.191645452291045,-0.008599175231334466,0.005190616464691018,0.08239848190013827,1.5,0.03836157380032468,1.0,1.5,1.208028897350458
2025-01-21,1.1921194301070976,0.00039775070272907165,0.005006460579739401,0.07947509785583227,1.5,0.037979081440532414,1.0,1.5,1.2087496388647154
2025-01-22,1.1962601689651224,0.0034734261966125057,0.005018797952461073,0.079670947576153,1.5,0.03463757278031865,1.0,1.5,1.2150473928558831
2025-01-23,1.1923857002030551,-0.003238817827913687,0.0050871159638254575,0.08075546238497287,1.5,0.037764205819995844,1.0,1.5,1.2091444171192707
